investor_id	investee_id	ratio_of_investment
b14bb155-1114-49cd-a0e8-b38bf2022dfb	0003921b-b985-01f5-8e54-ec9b34a3e800	100%
b14bb155-1114-49cd-a0e8-b38bf2022dfb	0d190b36-2371-c041-6038-a8b6a0218be0	30.0%
b14bb155-1114-49cd-a0e8-b38bf2022dfb	01150c76-7b16-cbab-e4db-1d19a51edc12	100%
b14bb155-1114-49cd-a0e8-b38bf2022dfb	19317aa2-40d2-099d-f43c-5396ef0b4202	参股
b14bb155-1114-49cd-a0e8-b38bf2022dfb	2a1af048-62b0-4479-e304-6f2802830e1e	100%
b14bb155-1114-49cd-a0e8-b38bf2022dfb	67d71f6a-bbd9-bd1d-1239-011c050c2b05	53.6410%
5f97e54e-300c-1ce0-150d-d17a48cdc44b	5a16f2ef-cc59-1bec-f72d-7c6a3d64a98d	60.0%
5f97e54e-300c-1ce0-150d-d17a48cdc44b	fe55f0a9-45f2-1bd2-e189-31af14ae2918	100%
5f97e54e-300c-1ce0-150d-d17a48cdc44b	61e5b5ee-f32e-d5a4-527c-9515383145c7	100%
5f97e54e-300c-1ce0-150d-d17a48cdc44b	21112c97-0277-b5a5-359c-80b4a200d5a8	100%
5f97e54e-300c-1ce0-150d-d17a48cdc44b	45c733b0-c7f0-edd0-486e-83a875af39a9	100%
5f97e54e-300c-1ce0-150d-d17a48cdc44b	92e7f663-6255-0362-abdc-8008006b82d0	参股
5f97e54e-300c-1ce0-150d-d17a48cdc44b	12df7f74-50bf-93f0-675a-ce94a0613946	100%
e3082452-ab12-e2a7-68ab-c8da991cbf51	f9b30a92-b638-3c50-b85d-1fdda2ab06ad	51.00%
e3082452-ab12-e2a7-68ab-c8da991cbf51	dddaaf46-872c-bc09-5f18-7b296ad42fd7	100%
e3082452-ab12-e2a7-68ab-c8da991cbf51	c1f4c894-024d-88e0-769f-796f1099edc0	100%
e3082452-ab12-e2a7-68ab-c8da991cbf51	fd9942c6-2994-0849-9962-82ea8af1123d	40.0%
e3082452-ab12-e2a7-68ab-c8da991cbf51	c5651375-d09b-4ff6-018f-f746ea54ab87	100%
e3082452-ab12-e2a7-68ab-c8da991cbf51	082227f1-2b6b-7f76-de51-5e0f951f1724	100%
b5863756-85c5-c8ce-9015-f026302c528c	315ea288-a416-cbdd-ff9f-6cb1e76dc7c4	参股
b5863756-85c5-c8ce-9015-f026302c528c	b00a526a-a0c3-0523-6163-10b86caa616c	40.0%
b5863756-85c5-c8ce-9015-f026302c528c	1f7654e5-244c-b2dd-2d1a-3c65ad51f3d5	95.00%
b5863756-85c5-c8ce-9015-f026302c528c	459e17c9-a7e5-43ef-4a14-560a9e02cd9f	100%
b5863756-85c5-c8ce-9015-f026302c528c	7ca4819b-b0a5-1a85-7177-ad62a964d141	100%
b5863756-85c5-c8ce-9015-f026302c528c	4b2f268a-6b8a-6153-ca4e-62221f9d879c	100%
b5863756-85c5-c8ce-9015-f026302c528c	5f3f519e-ce9a-88d0-9466-f743fb86d0c8	参股
b5863756-85c5-c8ce-9015-f026302c528c	0c950f21-8adb-e7ec-c5c5-9dab3dcbfba9	100%
b5863756-85c5-c8ce-9015-f026302c528c	3d61c8d6-772f-03cf-36e1-3655fd19c66d	49.00%
b5863756-85c5-c8ce-9015-f026302c528c	0d65804f-3e5f-bf89-2310-4f1887987641	100%
b425dcf1-a018-082e-5376-331ebd926bcd	26c2c002-4d9e-dd28-cf84-177327d80586	参股
b425dcf1-a018-082e-5376-331ebd926bcd	324d42a8-1b03-5786-123f-e8e7f29bfd53	21.6732%
b425dcf1-a018-082e-5376-331ebd926bcd	f29cc231-4e55-a0a0-9dcc-5bf1f28e2aad	100%
b425dcf1-a018-082e-5376-331ebd926bcd	68edbb5f-e2c7-ed38-29eb-8e88c7db4959	73.9962%
b425dcf1-a018-082e-5376-331ebd926bcd	55aa016b-0747-f1a6-26e4-b619076a3e48	16.4021%
b425dcf1-a018-082e-5376-331ebd926bcd	1848015e-2b04-e33d-855f-712edfa4a6d9	48.00%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	1ab1358b-5912-1e8d-7cd0-b49da12b1123	70.0%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	529eccb7-d610-d41d-4f3f-862cf9540403	5.0005%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	34a997fd-348a-3646-0982-018c6325edbb	39.9258%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	022ca174-1a28-fab9-70de-e532e3c8a950	100%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	bd0d7553-41c4-770f-e761-658b670af4ce	60.0%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	91db747d-3ff2-5ebd-b0fb-5b7caad36fd1	55.00%
9b66d1d8-e92d-83fd-b635-4b08e72cb02c	6dc8dd19-4cff-3c5a-bc9d-c5205ec87de3	75.00%
24a96331-6b2d-9efa-f829-5adc9080a33a	3fec83d7-7c81-b3f5-a728-74aaf816a0b9	100%
24a96331-6b2d-9efa-f829-5adc9080a33a	0dc70773-21f6-6ee3-adb5-1162312fc6d9	100%
24a96331-6b2d-9efa-f829-5adc9080a33a	f8b1a885-7036-4078-580d-5b5f6b70c7cc	25.6334%
24a96331-6b2d-9efa-f829-5adc9080a33a	f51d7f15-8485-dbd0-eeb5-4b43ae7fbfc9	100%
24a96331-6b2d-9efa-f829-5adc9080a33a	3b71cab9-b6d0-4f16-e3c0-7553719e74bf	参股
24a96331-6b2d-9efa-f829-5adc9080a33a	e2220f68-8b3b-ce4c-dac3-8543ff62ed1c	85.00%
24a96331-6b2d-9efa-f829-5adc9080a33a	bc04daac-7a60-e008-3491-36dc89dbd4bd	100%
24a96331-6b2d-9efa-f829-5adc9080a33a	5dddfbd9-09ea-8ccd-282c-55ca4845fa9e	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	8b9f9c89-7174-2718-e4d5-736d404252ac	51.00%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	6a4a0a29-3a30-5c37-045e-037e7e4e5c19	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	ea582e26-566c-4d0e-681f-b258ec390462	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	7b1c7b6b-22c8-c35e-2028-7cee206c01b2	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	1a48dbc2-fc27-4463-0c63-08b93c64c300	19.0080%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	2d5f05c5-edac-4214-2e80-3cebf2d42289	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	c07c8103-29d6-9fa6-3ce2-4d4dc35f40eb	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	986d950d-f159-9cf8-7100-78afa6f0b558	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	8738b6e1-0698-b0c0-4eed-ace403aed4d8	100%
a01041bd-e01d-7a48-b0e8-cdcc79eb860a	b73af8f9-2266-28ad-a8c4-7a9b93bd6b67	100%
e521840b-6d72-f3fd-1735-4266d9e85b80	cb6a3918-60fc-f251-e154-a2ed6598be23	100%
e521840b-6d72-f3fd-1735-4266d9e85b80	0cd80698-0b15-2b07-f730-323d2d0ced94	33.3111%
e521840b-6d72-f3fd-1735-4266d9e85b80	488246ea-7362-a454-edda-f8eb658f0779	100%
e521840b-6d72-f3fd-1735-4266d9e85b80	6b85b670-6a62-ef0d-b623-3743cadabd71	25.00%
e521840b-6d72-f3fd-1735-4266d9e85b80	670ede59-d292-baf9-5297-0e1e5090469a	28.7766%
e521840b-6d72-f3fd-1735-4266d9e85b80	a21a9219-bcde-e451-650b-abca28f998b1	100%
e521840b-6d72-f3fd-1735-4266d9e85b80	cc0fbcf0-1e1e-f461-912a-58d4f0b03280	参股
e521840b-6d72-f3fd-1735-4266d9e85b80	080154bd-6d2b-163f-e6d7-b3e127c07eed	33.3111%
e521840b-6d72-f3fd-1735-4266d9e85b80	494dab38-6e9d-c33f-8ad2-a0b5ce5bb7b1	100%
e521840b-6d72-f3fd-1735-4266d9e85b80	511ec66c-353e-21d1-f782-478a353e4d08	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	ee59ca50-9d86-f32f-53a3-56624fcbb2cf	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	0dd284d3-86d9-766c-648a-0e040e8f393d	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	ac6bd757-c40f-46cf-2534-e4444390a0eb	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	45c87958-532a-cd52-8dc6-5b10d0ee73ca	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	3926b9c1-185e-af99-7de0-6b9058508ec2	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	6d1c8f9c-8b9e-c8ba-7183-ac6795acbbf5	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	f20d3c7c-a5ba-3772-57ea-7a8d8cfa754d	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	64df7c87-bd8f-a425-7f7f-d8a0d8dd0b02	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	52356f47-cb95-fadd-1ae9-cbddac708599	100%
fe964206-ab8f-e8d3-9561-bad3f8b2a10c	b2cc5323-e2aa-8f32-a608-a11f48d42568	30.0%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	38768d75-bc14-209a-2c4d-085ae6133530	100%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	c8998133-3053-85e6-b41f-1cb6006bf0e9	100%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	d5f58b9a-9804-93ad-61cb-0f707200b941	70.0%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	15e6393c-c669-c78a-5840-41a7ded0f7a3	100%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	ea964284-d02f-1c82-ed45-613cd0502823	100%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	4b963594-fa56-5e80-877c-67e1a95d7807	35.00%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	e76b0000-1ab5-1777-6bae-638e323e5e66	100%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	e6fb72c3-e37b-d99e-2b71-ed523bd4eb29	100%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	447b3440-8600-32d5-8bf6-96461caa0238	85.00%
dd8e59b7-60c5-dbe6-a42e-248fe2fa2970	9af59f8f-30ca-8435-643d-e4b14b545d85	100%
cc60addd-898e-e553-be9c-6cb9aea62a80	8b79a365-5850-93f4-1433-cb0192c48fe8	100%
cc60addd-898e-e553-be9c-6cb9aea62a80	90c17e7c-a388-9bd0-0d48-5a415cc20932	50.0%
cc60addd-898e-e553-be9c-6cb9aea62a80	1452bc8d-9aad-3a68-7788-ed00a48b67cc	60.0000%
cc60addd-898e-e553-be9c-6cb9aea62a80	99b0011a-846d-38b2-eeaa-1fc9d488a0f6	100%
cc60addd-898e-e553-be9c-6cb9aea62a80	d35d7ce0-ec50-a419-070c-46fb28eae0ea	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	cd856240-a00a-827a-67d2-918d5e0bc3a4	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	611dc68a-cf8d-d163-8dbe-cdaed76ed0c7	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	f94e8cba-60b0-f467-a429-ed64783d9e3d	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	176eee83-a400-e243-214a-7a3f52ec3cee	30.0%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	04ac326d-4fb8-37da-a42a-ea389b64b926	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	501eb8fd-f6be-7612-aa6d-f8281f2fc6d8	40.0%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	084f4501-2858-2746-0de1-6552ad1707a0	90.0%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	afcbdcdc-fbfb-e23e-708b-e047feae819e	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	9882b5ac-bc67-054e-b777-2c98173c7c64	100%
9d89f7ed-9a14-286c-9ce3-28a18f3c3197	a0ee2ff2-9bd3-1f62-769f-bd5f67307a7a	参股
bffc29cf-f2a7-3fb3-e3de-46dab2c036a1	26a858ca-eb26-1c6e-b546-f513ab9e460d	5.00%
bffc29cf-f2a7-3fb3-e3de-46dab2c036a1	bf4dac1f-c54a-2db1-0f53-447504f89893	95.00%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	d3d9d840-27c5-a446-c150-0add1ad78e47	39.2157%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	718eae68-47d8-830e-cd5b-7cd7b194840b	100%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	28c02364-1a3c-4e76-4b13-c21589a7bc50	90.0%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	1f10ee88-8ee4-2bb0-ddc7-e4d212304740	100%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	adbd5412-4ad6-fec8-6da3-8a4d3d337e2d	95.00%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	612f0bf7-eb40-267c-f624-f568f876e0da	70.0%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	d6852a54-73d6-4a79-2ef5-b197e2f7689b	100%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	ac1e4113-8783-dcfd-2ae3-6ad6fe927a54	70.0%
97f39b0b-61f6-5a6b-31e1-3f0c8681f3c4	941ed6fd-8044-8e93-a899-e51ebe843595	100%
5c23a42a-23e4-600f-de07-e48fc316c6e2	40468fd0-113b-b7ec-a79b-eef7b0c99263	75.00%
5c23a42a-23e4-600f-de07-e48fc316c6e2	1fe286ed-3182-a17d-e30b-97e280fc5d9e	74.9970%
e9882fbd-8602-581d-471a-4ec2d284c16d	60a677ad-8554-265a-a4ab-37024681e895	30.9224%
e9882fbd-8602-581d-471a-4ec2d284c16d	b433df8b-b7ed-80ae-ef84-51a5441ab825	参股
e9882fbd-8602-581d-471a-4ec2d284c16d	9afec1fb-2f96-a17f-3b6a-24e44f3e6d63	100%
e9882fbd-8602-581d-471a-4ec2d284c16d	ef1cdaad-7b49-50c0-faeb-43927c5a81d9	100%
e9882fbd-8602-581d-471a-4ec2d284c16d	3a29e051-b43d-d724-4581-9826001dafd8	100%
e9882fbd-8602-581d-471a-4ec2d284c16d	74912531-06f3-ef01-5045-edfdcd7c6dba	100%
e9882fbd-8602-581d-471a-4ec2d284c16d	8c5e9f8b-1c2a-274b-604e-fe7d9b9cf823	100%
e9882fbd-8602-581d-471a-4ec2d284c16d	549e0550-46b0-bf45-5a1d-729cd90e39bb	100%
e9882fbd-8602-581d-471a-4ec2d284c16d	77e2a3d9-7864-541a-0c33-21e46dcb44bc	100%
e11bc6c5-6271-17e4-2b39-deb17886d133	c0fc9ff4-99ce-cd8e-598f-4cf722ceeca2	98.00%
e11bc6c5-6271-17e4-2b39-deb17886d133	df2f527c-1473-a802-2b8c-2562984d6ec1	100%
e11bc6c5-6271-17e4-2b39-deb17886d133	32242fda-efae-b151-6c8e-83250e8254d1	20.4082%
e11bc6c5-6271-17e4-2b39-deb17886d133	80cf1dd5-f59c-1159-def6-d47279210107	100%
e11bc6c5-6271-17e4-2b39-deb17886d133	81ad8f41-efc6-161b-75f1-2b0c7883f477	65.00%
e11bc6c5-6271-17e4-2b39-deb17886d133	5cbdd273-d14f-83e6-0a15-3210f6dbdbce	10.0%
e11bc6c5-6271-17e4-2b39-deb17886d133	014fdc47-e6bd-0273-3ede-cd89182dcdd0	75.00%
465ade61-440a-0503-a2e8-43a3bc7ec68a	5c249258-c351-e6a6-92d2-d3d49840f184	51.00%
465ade61-440a-0503-a2e8-43a3bc7ec68a	a9c84f14-c93d-4416-eab4-7a3c9f9dafde	82.00%
465ade61-440a-0503-a2e8-43a3bc7ec68a	d09bd2a1-b832-090d-823a-dabfbafb8934	51.00%
465ade61-440a-0503-a2e8-43a3bc7ec68a	13a8265c-c104-e6f9-a3d0-f4c9ca9b0a3c	100%
465ade61-440a-0503-a2e8-43a3bc7ec68a	2b640d46-1837-077a-7bb0-a6d0bcf5837b	100%
465ade61-440a-0503-a2e8-43a3bc7ec68a	313114b8-f0e8-ca6a-cf38-d039ffa6d9ef	100%
465ade61-440a-0503-a2e8-43a3bc7ec68a	250ecebe-e521-8850-7331-987c91520dbd	100%
465ade61-440a-0503-a2e8-43a3bc7ec68a	d6f41919-bea7-66e3-e8de-a73e051b2d9e	100%
465ade61-440a-0503-a2e8-43a3bc7ec68a	27cf406a-8b09-f486-f6d6-326aa911cb06	35.00%
465ade61-440a-0503-a2e8-43a3bc7ec68a	26b2a513-4910-6d5c-1fd4-3f9a7517ac71	100%
e5204250-ef11-25ba-12c0-e2dacfada1b4	14d3b879-2c08-f437-b6b7-bea156bb75e8	51.00%
e5204250-ef11-25ba-12c0-e2dacfada1b4	ca17b697-29e8-414c-e8e8-8f343fce641c	49.00%
e5204250-ef11-25ba-12c0-e2dacfada1b4	83b9cffb-aef9-6a98-10de-69158a0bd434	30.0%
e5204250-ef11-25ba-12c0-e2dacfada1b4	7296d189-4c32-2f3f-6073-d7d3b42c4d4e	55.00%
e5204250-ef11-25ba-12c0-e2dacfada1b4	ddb583c3-1583-acd3-e8d8-5b0be7ba31cd	50.0%
e5204250-ef11-25ba-12c0-e2dacfada1b4	63ac664a-5c34-44e8-57cd-2dcc97848d49	50.0%
e5204250-ef11-25ba-12c0-e2dacfada1b4	74c8dd8d-b48d-9ce5-2ab6-a44c0483939f	30.0%
e5204250-ef11-25ba-12c0-e2dacfada1b4	7a3c9fdc-bd6b-f253-c940-3319c9e842e8	100%
e5204250-ef11-25ba-12c0-e2dacfada1b4	8c1441b3-c859-6a0d-d104-57909286053d	100%
e5204250-ef11-25ba-12c0-e2dacfada1b4	8d7a5596-c847-ed4e-69b5-a3e2b3ffc3d5	100%
21e23ce8-b3a6-015e-5185-a928daa7c189	b4ac3acd-6593-37f1-ccdd-540dfb621273	100%
21e23ce8-b3a6-015e-5185-a928daa7c189	4a2c8ebb-9955-5a02-c35e-02d507cd4762	50.0%
21e23ce8-b3a6-015e-5185-a928daa7c189	f23719d0-f67e-c1a9-1877-abf9e37adc0e	100%
21e23ce8-b3a6-015e-5185-a928daa7c189	125f7cb1-818d-911d-6b71-fd58efd5ddbd	100%
21e23ce8-b3a6-015e-5185-a928daa7c189	357d5c08-ae33-b2e4-1794-9a5404581cf3	79.9755%
6287714e-a2c8-3882-d161-4e02a9cf0952	ded21cd6-73ab-ab28-0ec9-a1aaaca91d00	100%
6287714e-a2c8-3882-d161-4e02a9cf0952	e6111875-33f5-8d28-f52d-c1f844f06089	100%
6287714e-a2c8-3882-d161-4e02a9cf0952	8d96b21f-2456-a427-3984-b8c37c751e22	100%
6287714e-a2c8-3882-d161-4e02a9cf0952	f859d906-ea23-c331-9db5-a34bf7124971	100%
6287714e-a2c8-3882-d161-4e02a9cf0952	d2a81638-1dd0-cf51-26ca-2794602acdba	100%
6287714e-a2c8-3882-d161-4e02a9cf0952	42e2b455-358a-c404-59cf-6756f56dd0cf	100%
6287714e-a2c8-3882-d161-4e02a9cf0952	3136ee39-e454-8c67-8c37-79af091459e1	33.3333%
6287714e-a2c8-3882-d161-4e02a9cf0952	be2260fd-df57-d3bd-c502-ee22d5ef1f4e	83.0000%
41665185-000f-4363-1c79-be627b9676fc	4d0c7fe3-0102-ea13-1dda-6eae955597e9	41.1765%
41665185-000f-4363-1c79-be627b9676fc	f1d59d45-6c56-33e7-68fb-d80af47896f7	80.0%
41665185-000f-4363-1c79-be627b9676fc	f33e14d4-ddc0-8c61-f55a-66648293346a	36.00%
41665185-000f-4363-1c79-be627b9676fc	7616e58e-121b-1ff5-dcd2-5314226128c9	51.00%
41665185-000f-4363-1c79-be627b9676fc	ee937c92-6e91-19cd-1008-99c7f34cd30a	100%
41665185-000f-4363-1c79-be627b9676fc	26740568-ad1f-26a3-b370-53bafbaf968f	50.0%
41665185-000f-4363-1c79-be627b9676fc	275b244f-192e-4905-326e-42c619b6a7ec	51.00%
41665185-000f-4363-1c79-be627b9676fc	40b84872-81b4-b23b-0abe-d2cbd3fa37ac	51.00%
41665185-000f-4363-1c79-be627b9676fc	43d51a54-57a5-e816-fca5-60d1468c11be	51.00%
41665185-000f-4363-1c79-be627b9676fc	019e779f-3b8d-4c3a-851b-944c5c9666a3	51.00%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	2e640480-bf60-e7a3-bad4-5cb2361a5f5a	50.0%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	7522a7d3-5ebf-9b6d-4d64-eef3d99b0b1b	100%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	f1ce322c-f9e4-de1e-00e9-cf736b2cf111	40.0%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	d928cd0c-8f62-0b7d-530b-0c21fe5ae118	100%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	b5f36d0c-7fe4-3da3-13bb-88bddb873742	51.00%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	2d48986a-0cb3-e478-5248-4b1f6ed782e3	70.0%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	2d35ea8d-0383-8d00-fc2b-0dce17d70e23	10.0%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	f56c7c47-ceb0-b47b-ed99-61f6ebe6aac6	100%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	2cc725b5-06fc-cccc-6dc9-ee2b2ee66e99	100%
45b58af4-5ea7-0c02-daa1-fc4b269d39e1	c5c5483b-7bd4-bc75-9490-e36e5e012aaa	35.00%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	ccf2ebae-d7ec-5ccb-ecf7-0ebf8b2b0c79	60.0%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	add58c8c-a9bd-8887-3476-c058c0cdd674	100%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	165d823f-e2eb-657d-2949-2ff2f0c91e73	49.00%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	8a10722a-d86f-19af-a059-d9203af74a6d	100%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	83b4cf3d-2f01-a07e-b242-4151f76049e7	100%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	488ab1ba-1362-fb72-9e5c-db555a475ddf	75.00%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	40842aee-8bba-0cf8-d22f-cbc638467c35	100%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	adb55e32-5550-d28a-5f10-45191fa2e85d	100%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	88ea9578-0a93-13ff-426b-9b4c41040e0b	100%
24cdc292-f5f2-3dbf-8f77-4339507fc7c8	3d3a23ab-964e-7907-8a0e-bc3b6a7596b6	100%
23d84525-c766-d36b-18f5-69c0e1327408	668582bf-570e-0056-60b0-f598f2b81339	25.00%
23d84525-c766-d36b-18f5-69c0e1327408	70426e1f-5ade-068d-7f7a-789732311884	80.0%
23d84525-c766-d36b-18f5-69c0e1327408	39fc68a6-6f9b-7c70-d8f1-0a1d21468586	51.00%
23d84525-c766-d36b-18f5-69c0e1327408	8847a65a-e55c-02b4-5280-bb076e4f9859	51.00%
23d84525-c766-d36b-18f5-69c0e1327408	e50e9592-253a-a22d-d8e1-64b44b7ee123	100%
23d84525-c766-d36b-18f5-69c0e1327408	dc045d4e-4dd7-be88-b3ee-f8479dd00cfc	51.00%
23d84525-c766-d36b-18f5-69c0e1327408	56486e4e-dcdc-ab9a-d3f9-4a3383eaef92	100%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	f0648b5d-7580-2fa6-89bb-67e055564a42	参股
56ce6aa0-9238-2f5d-4748-43ac18b14da3	bfd1d14f-4e1c-f85c-eafe-6153ed9dc322	100%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	319300b9-a6cc-29a5-385f-122e21fd6584	20.0%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	90db7cf1-945c-a33c-952d-d6e576dafb53	100%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	c1efb7e8-b453-a474-829e-42e351729c76	100%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	e6d8c6e4-bafa-4444-9644-cf68847f725e	100%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	6bfebdbd-53c2-201f-6c60-9281f4a82625	100%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	7ebe65e6-dd9e-1692-c397-d6dd82ef3a05	18.6978%
56ce6aa0-9238-2f5d-4748-43ac18b14da3	e63a0db5-3b49-b74f-612f-aeea0535ce9f	41.5247%
9a99e8ee-e58e-645a-3fb6-6834b041616f	f5753716-c1d5-b026-1cf5-5a28d8ab2211	10.0%
9a99e8ee-e58e-645a-3fb6-6834b041616f	217dccba-0b50-9d5b-35be-c71e676a73b6	100%
9a99e8ee-e58e-645a-3fb6-6834b041616f	2b6c2bf2-2b01-e289-7358-588280b3de0d	50.0%
9a99e8ee-e58e-645a-3fb6-6834b041616f	e0e96223-b82e-4afd-43e4-ebb45f731cc2	51.0021%
9a99e8ee-e58e-645a-3fb6-6834b041616f	3d483fc0-0f79-b3a1-283b-320f5ce16e71	90.0%
9a99e8ee-e58e-645a-3fb6-6834b041616f	cba31424-abea-cec1-07b2-4d79aa2a2a91	26.400%
9a99e8ee-e58e-645a-3fb6-6834b041616f	98894207-aa39-149d-d938-7f4b4d5a18c0	10.0%
9a99e8ee-e58e-645a-3fb6-6834b041616f	b00fad82-8eb6-66f1-6ec2-499ea93561cb	48.7805%
9a99e8ee-e58e-645a-3fb6-6834b041616f	7bc8a22a-ed44-5e08-19a9-bfd32b3be00c	100%
9a99e8ee-e58e-645a-3fb6-6834b041616f	41fb1a0b-21cd-d1bf-ee60-26937ab0832a	70.0001%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	f806621d-9899-8012-2724-d0518702f772	100%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	7720f0a2-ea08-2776-3f23-7c364e14f55b	100%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	2c9278b3-0627-1cb0-c6aa-3afe1e7a62e3	50.0%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	46c6a35d-83f2-b084-4f2c-b918c9e0fdee	100%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	67ee9228-f5ab-c02b-b0c1-52193e720bc3	60.0%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	7048390d-ac87-fec7-c82a-6395644b156c	51.00%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	85181661-3ba2-05d6-6b73-511c3868eee3	50.0%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	a594dc90-3528-b79d-d65f-8b63f845b883	50.0%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	bd5acb2c-de4c-9e70-118e-eda75ab23932	100%
cff2bd81-2a0a-ba6e-adb5-022164b26a35	1ca0e55a-7005-5277-305a-6d63db15c598	100%
daa7f249-f5cf-3063-2696-175b8346b226	ca91e74b-b8e1-b1de-6a9c-1a0d5f810fe7	55.00%
daa7f249-f5cf-3063-2696-175b8346b226	ab0c1243-1fed-5069-127d-7626a3ce07bf	40.0%
daa7f249-f5cf-3063-2696-175b8346b226	5f5d1f27-2300-15c4-6520-ac25fbb48e7d	100%
daa7f249-f5cf-3063-2696-175b8346b226	41a6be97-30c5-a51d-9615-9f06f09fd758	51.00%
daa7f249-f5cf-3063-2696-175b8346b226	31aafdea-86c3-0b6d-0a44-28eb3b3f4ac9	51.00%
daa7f249-f5cf-3063-2696-175b8346b226	bc91649f-cd7d-6859-1f6a-6ac6303473ae	100%
